GENEID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
STAM2	8677.356369	0.106794503	0.068357968	1.562283178	0.118221293	0.820289339
STARD3	1088.642214	-0.08522472	0.052589095	-1.620577806	0.105108215	0.820289339
STARD4	3454.49828	0.20978157	0.104004425	2.017044665	0.043690852	0.820289339
STAU1	3716.41544	0.097829	0.052687385	1.856782208	0.063342146	0.820289339
STAU2	5602.196675	0.069832103	0.04245945	1.644677503	0.100036334	0.820289339
STC1	349.3347131	-0.222281549	0.126530866	-1.756737746	0.07896252	0.820289339
STEAP2	867.2152943	0.146410113	0.104810765	1.396899578	0.162443772	0.820289339
STEAP3	701.7073069	-0.132757559	0.085155151	-1.559007973	0.118994493	0.820289339
STEEP1	2660.964378	-0.143507823	0.088051439	-1.629818044	0.103139959	0.820289339
STK10	1284.444355	0.239564689	0.157411345	1.521902309	0.128033561	0.820289339
STK11	1110.751695	0.199200349	0.12623369	1.578028401	0.114559085	0.820289339
STK16	825.2607225	-0.190373143	0.129539041	-1.469619833	0.141664746	0.820289339
STK24	1223.297183	0.099535193	0.066546208	1.495730497	0.1347239	0.820289339
STK26	10709.2541	0.163496813	0.065244671	2.505902942	0.012213914	0.820289339
STK32A	404.6968575	-0.333144991	0.252411497	-1.319848718	0.186885532	0.820289339
STK38	1005.946282	0.11914396	0.092099266	1.293647232	0.1957873	0.820289339
STON2	4982.891015	0.226091521	0.102995482	2.195159592	0.028152152	0.820289339
STOX1	13.49738515	-0.400329539	0.282158458	-1.418811052	0.15595411	0.820289339
STRADA	1480.059018	-0.106776488	0.073407821	-1.454565546	0.145789575	0.820289339
STRADB	415.4060291	-0.142826081	0.105087458	-1.359116327	0.17410973	0.820289339
STRIP2	223.6687642	-0.354405757	0.148627848	-2.384517851	0.017101518	0.820289339
STRN	1743.896609	0.262785401	0.147971957	1.775913534	0.07574717	0.820289339
STRN3	8739.521202	0.215258171	0.125938687	1.709229913	0.08740837	0.820289339
STS	3298.687424	0.324487369	0.138915169	2.335867067	0.019498171	0.820289339
STUM	163.0586159	-0.23255267	0.08920478	-2.606953012	0.00913519	0.820289339
STX11	1947.129066	0.155730094	0.108884041	1.430238013	0.152648719	0.820289339
STX17	3497.608823	0.115229973	0.091286646	1.262287296	0.206845427	0.820289339
STX19	676.2869647	0.166904576	0.07917472	2.108053882	0.035026329	0.820289339
STX2	1561.52158	0.180315648	0.130685663	1.379766108	0.167658671	0.820289339
STX8	773.5708862	0.117964303	0.063292695	1.863790161	0.062351178	0.820289339
STXBP3	1725.323622	0.202190042	0.085804708	2.356397993	0.018453135	0.820289339
STXBP4	1946.206864	0.186532916	0.08252399	2.260347755	0.023799676	0.820289339
SUB1	8190.69058	0.139113818	0.087389487	1.591882774	0.111411047	0.820289339
SUCNR1	18.55933219	-0.535104823	0.301336964	-1.775768947	0.075771008	0.820289339
SUMF2	871.5406452	-0.160088908	0.122572155	-1.306078919	0.191525721	0.820289339
SUN1	4367.921328	0.074566968	0.05442741	1.370026006	0.170678784	0.820289339
SUOX	544.8146622	-0.151318401	0.076562638	-1.976400047	0.048109486	0.820289339
SUPT20H	1426.374401	0.082895974	0.049926961	1.660344875	0.096845093	0.820289339
SUPV3L1	3220.93119	-0.131930022	0.099284428	-1.328808802	0.183911057	0.820289339
SURF2	462.2172442	-0.131815292	0.090752993	-1.452462203	0.146373131	0.820289339
SUSD2	57.82964213	-0.434559028	0.256688955	-1.692940111	0.090466867	0.820289339
SV2C	35.12252838	0.396594662	0.232384943	1.706628045	0.087891209	0.820289339
SWI5	3875.127832	-0.17942908	0.136493858	-1.314557902	0.188658526	0.820289339
SWT1	196.2143776	0.166678181	0.103726203	1.606905254	0.108075154	0.820289339
SYAP1	2302.436817	0.147770159	0.09804263	1.507203141	0.131758595	0.820289339
SYCE3	21.52462448	-0.397619715	0.257128445	-1.546385564	0.122011478	0.820289339
SYNC	77.23120213	-0.223908876	0.133472052	-1.677571239	0.093430831	0.820289339
SYNGR2	4510.048997	-0.165465618	0.128003253	-1.292667289	0.196126156	0.820289339
SYNM	1102.309369	0.244638519	0.187081997	1.307653985	0.190990697	0.820289339
SYT7	78.28210003	-0.364703367	0.234080217	-1.558027291	0.119226779	0.820289339
SYTL2	1462.836172	0.270372913	0.179718829	1.504421736	0.132472811	0.820289339
SYTL3	36.36790947	0.270451864	0.186782959	1.447947203	0.147631817	0.820289339
SYTL5	160.579751	0.231459281	0.167985972	1.377848867	0.168249955	0.820289339
TAAR1	40.57888995	0.508188336	0.279857	1.815885744	0.069387901	0.820289339
TAB2	2524.639046	0.126072247	0.080168467	1.572591466	0.115813445	0.820289339
TAB3	3684.152647	0.205835326	0.138405465	1.487190738	0.136964442	0.820289339
TACC2	4423.650163	0.213191592	0.142549026	1.495566803	0.134766579	0.820289339
TACC3	3080.989773	0.156486888	0.111007701	1.409693982	0.158630062	0.820289339
TADA1	720.1660474	-0.169659871	0.109658257	-1.54716913	0.121822468	0.820289339
TADA2B	584.6915621	0.071518175	0.054149849	1.320745617	0.186586198	0.820289339
TAF11	484.265487	-0.14637415	0.099651315	-1.468863212	0.141869894	0.820289339
TAF12	2289.344556	-0.191608167	0.108333239	-1.768692305	0.076945237	0.820289339
TAF13	1402.620415	-0.174803379	0.107194522	-1.630711864	0.102951132	0.820289339
TAF4	421.3274526	0.180217256	0.108532846	1.660485858	0.096816751	0.820289339
TAFA3	14.19095964	-0.298692495	0.224152693	-1.33254029	0.182682711	0.820289339
TAGLN	605.556988	-0.296806399	0.15584976	-1.904439242	0.056853003	0.820289339
TAMALIN	56.80160273	-0.4396049	0.17525652	-2.508351192	0.012129605	0.820289339
TANC1	2977.273564	0.097802852	0.06811761	1.435793943	0.151060984	0.820289339
TANK	2705.445549	0.110807901	0.081468489	1.360132029	0.173788147	0.820289339
TAP1	668.562994	-0.287531231	0.225936444	-1.272619973	0.203152928	0.820289339
TARBP2	481.4725493	-0.172572196	0.103409893	-1.668817089	0.095153635	0.820289339
TARS1	16656.38514	0.097951122	0.072062468	1.359252944	0.17406645	0.820289339
TARS2	664.2576577	-0.160952509	0.105943286	-1.519232747	0.128703921	0.820289339
TASOR	604.6307313	0.129980043	0.094760373	1.37167087	0.170165921	0.820289339
TAT	399.6026465	-0.253930427	0.193106982	-1.31497279	0.188519047	0.820289339
TATDN3	2028.073439	-0.293202236	0.144634167	-2.027198982	0.042642067	0.820289339
TBC1D1	458.1003103	0.159799247	0.123863272	1.290126154	0.19700686	0.820289339
TBC1D14	3607.739392	0.143682642	0.069766552	2.059477464	0.039448522	0.820289339
TBC1D15	3065.313726	0.093554416	0.067492384	1.386147745	0.165701794	0.820289339
TBC1D2	896.868704	0.182338113	0.136865424	1.332243802	0.182780087	0.820289339
TBC1D22A	3264.662408	0.160321887	0.108223746	1.481392883	0.13850191	0.820289339
TBC1D23	2839.646429	0.123548176	0.078621232	1.571435263	0.116081581	0.820289339
TBC1D31	614.7175742	0.107172085	0.071088498	1.507586838	0.131660303	0.820289339
TBC1D5	1796.576263	0.149138416	0.097954099	1.522533687	0.127875411	0.820289339
TBCB	2132.394987	-0.16137927	0.109099179	-1.479197852	0.139087444	0.820289339
TBCCD1	385.9540241	-0.122930407	0.075637883	-1.625249185	0.104109474	0.820289339
TBCK	545.8207682	-0.114557803	0.067060196	-1.708283135	0.087583819	0.820289339
TBK1	1370.404166	0.181769136	0.099360111	1.829397469	0.067340087	0.820289339
TBL1XR1	2051.771053	0.125409013	0.097081391	1.291792506	0.196429011	0.820289339
TBL2	2608.500344	-0.27667734	0.122929035	-2.250707809	0.02440405	0.820289339
TBX21	3.089882966	-0.793065119	0.458759785	-1.728715431	0.083860038	0.820289339
TBX5	27.05217552	-0.408683221	0.224465868	-1.820692048	0.068653682	0.820289339
TBXAS1	431.0815293	-0.146618857	0.110578109	-1.325930224	0.184862811	0.820289339
TCEA2	1354.950848	-0.155624813	0.121304841	-1.282923345	0.199518933	0.820289339
TCFL5	38.25174665	0.376956588	0.262474822	1.436162848	0.150956008	0.820289339
TCIRG1	884.260732	-0.227484355	0.111817428	-2.034426639	0.041908598	0.820289339
TCP11L2	7917.590369	0.217587387	0.121191483	1.79540163	0.072589733	0.820289339
TCTA	427.0875175	-0.46711283	0.233708695	-1.998696834	0.045641166	0.820289339
TCTN3	2123.648442	-0.146327314	0.09810831	-1.491487465	0.13583356	0.820289339
TDG	3457.940819	0.118657123	0.054239542	2.187649788	0.028695122	0.820289339
TDP1	777.1596212	-0.169875014	0.10256458	-1.656273685	0.097666407	0.820289339
TDRD12	13.36223911	0.422520739	0.240165542	1.759289592	0.078528333	0.820289339
TDRD3	1888.368728	0.136188091	0.093065275	1.463360971	0.143368632	0.820289339
TEAD4	770.0456075	-0.112433699	0.058543523	-1.920514732	0.054792914	0.820289339
TECPR2	1726.220335	0.057339333	0.039596983	1.448073285	0.147596556	0.820289339
TECR	58.664479	-0.2264048	0.152540077	-1.484231584	0.137747493	0.820289339
TEKT5	87.14298182	0.521882016	0.347896469	1.500107251	0.133586623	0.820289339
TENT5B	3280.221485	0.221968706	0.109774199	2.022048057	0.043171387	0.820289339
TERB1	12.58034862	0.457829334	0.262585916	1.743541094	0.081239143	0.820289339
TERT	74.30258003	-0.190969438	0.137465672	-1.389215464	0.164767241	0.820289339
TES	611.307764	0.176189186	0.117733558	1.496507783	0.134521381	0.820289339
TESK2	816.781314	0.192832887	0.103201295	1.868512282	0.0616907	0.820289339
TESPA1	32.39523502	-0.393740691	0.164235168	-2.397420085	0.016510982	0.820289339
TET1	850.7133337	0.297815178	0.211598947	1.407451134	0.159293658	0.820289339
TET2	895.3654771	0.240092838	0.183320529	1.309688766	0.190301145	0.820289339
TEX11	28.15605396	-0.281052614	0.141118465	-1.991607646	0.046414124	0.820289339
TFDP2	2140.048636	0.168863333	0.128215605	1.317026371	0.187829785	0.820289339
TFRC	4439.722091	-0.120326074	0.054059672	-2.225801053	0.02602751	0.820289339
TGFB2	329.955124	0.15015006	0.115806547	1.296559336	0.194782852	0.820289339
TGFBRAP1	2526.637548	0.099033121	0.074465949	1.329911486	0.183547437	0.820289339
TGIF1	569.0733316	-0.099885747	0.075540573	-1.322279448	0.186075114	0.820289339
TGM4	1767.264522	-0.906419111	0.671849092	-1.349140933	0.177291703	0.820289339
TH	180.0518238	-0.924437049	0.625654998	-1.47755081	0.139528049	0.820289339
THADA	474.1061777	0.149989458	0.082096436	1.826991102	0.067701107	0.820289339
THAP1	470.9214162	0.132994026	0.096201193	1.382457132	0.166831384	0.820289339
THAP5	927.5913166	-0.176886252	0.110186022	-1.605342028	0.108418555	0.820289339
THAP8	584.1659819	-0.160153819	0.089752132	-1.784401282	0.074358483	0.820289339
THAP9	341.1196772	-0.139482315	0.077481317	-1.800205789	0.07182815	0.820289339
THNSL2	32.82499169	-0.321436923	0.140120941	-2.293996321	0.02179071	0.820289339
THRB	1442.229871	0.114835303	0.087310724	1.315248559	0.18842638	0.820289339
THYN1	611.0974138	-0.121931671	0.091866666	-1.327267838	0.184420099	0.820289339
TIAM1	4814.067739	0.207900102	0.159035455	1.307256306	0.191125678	0.820289339
TIGD5	197.4144267	0.559325607	0.259359951	2.1565612	0.03103987	0.820289339
TIMM10	1663.979783	-0.371988313	0.169949434	-2.188817608	0.028610099	0.820289339
TIMM10B	338.2920199	-0.206597011	0.101848174	-2.028480271	0.042511255	0.820289339
TIMM17A	3332.842583	-0.132505768	0.092013504	-1.440068715	0.149847959	0.820289339
TIMM22	1807.589856	-0.210554318	0.1571397	-1.339918034	0.180271994	0.820289339
TIMM50	991.8464596	-0.131102285	0.083596682	-1.568271398	0.116817808	0.820289339
TIMM8A	2328.574178	-0.204368608	0.148238647	-1.378645941	0.168003945	0.820289339
TIMM9	726.84472	-0.120692442	0.081045462	-1.489194334	0.136436202	0.820289339
TIMMDC1	1327.438738	-0.185602778	0.102932606	-1.803148538	0.07136489	0.820289339
TIMP2	7739.477785	-0.19722431	0.101187741	-1.949092938	0.051284327	0.820289339
TJP2	3419.325072	0.211769819	0.153376129	1.380722152	0.167364408	0.820289339
TK1	1646.296028	-0.166573953	0.117280026	-1.420309651	0.155517553	0.820289339
TK2	991.1520564	0.142519078	0.098300958	1.449823894	0.147107635	0.820289339
TKT	10277.12675	-0.098433907	0.074108226	-1.328245356	0.184097065	0.820289339
TLCD1	5603.68661	-0.183089149	0.139363409	-1.313753379	0.188929211	0.820289339
TLCD4	500.5894923	0.157063898	0.108207382	1.451508151	0.146638414	0.820289339
TLE4	2166.706676	0.131665549	0.077096819	1.707794823	0.08767442	0.820289339
TLE5	2490.838995	-0.093549881	0.060007369	-1.55897323	0.119002716	0.820289339
TLK1	2110.72352	0.152489941	0.091167726	1.672630734	0.094400013	0.820289339
TM2D2	1813.036926	-0.150060281	0.112662279	-1.33194786	0.182877322	0.820289339
TM6SF1	371.5232692	-0.127858382	0.094074889	-1.359112757	0.174110861	0.820289339
TMA16	1351.912269	-0.108970632	0.086207669	-1.264048009	0.206212796	0.820289339
TMC5	199.5780805	-0.144028362	0.103668248	-1.389319919	0.164735489	0.820289339
TMCC1	5641.27122	0.080825731	0.062317868	1.296991284	0.194634186	0.820289339
TMCO1	2808.062365	-0.183176092	0.127979843	-1.431288606	0.152347518	0.820289339
TMED3	376.0600021	-0.176699702	0.096292772	-1.835025614	0.066501894	0.820289339
TMED7	12958.16815	0.16441484	0.102387305	1.605812743	0.10831506	0.820289339
TMEM106C	88.93761626	-0.225277168	0.118533312	-1.900538877	0.057362438	0.820289339
TMEM108	93.00655067	-0.289909256	0.206456624	-1.404213877	0.160255171	0.820289339
TMEM11	1014.12512	-0.129133662	0.080985543	-1.594527339	0.110817972	0.820289339
TMEM115	3686.105792	-0.147048937	0.078168047	-1.881189866	0.059946096	0.820289339
TMEM119	979.4581157	-0.170578713	0.126706558	-1.346250067	0.178221883	0.820289339
TMEM120A	733.191177	-0.17255378	0.093240405	-1.850633102	0.064222354	0.820289339
TMEM120B	74.37822549	-0.27126321	0.120972761	-2.24234949	0.024938794	0.820289339
TMEM121B	65.73991491	0.344842677	0.193135578	1.785495349	0.074181005	0.820289339
TMEM123	4812.731538	-0.086191724	0.068159019	-1.264568147	0.206026177	0.820289339
TMEM126A	727.7989264	-0.170384865	0.117105619	-1.454967461	0.14567827	0.820289339
TMEM130	23.51696685	0.333907776	0.198729879	1.680209225	0.092916615	0.820289339
TMEM132C	152.4580055	0.204288263	0.146234676	1.396989199	0.162416819	0.820289339
TMEM132D	73.09934973	0.394175682	0.180356447	2.185536963	0.028849499	0.820289339
TMEM135	519.291946	0.308945595	0.119341955	2.588742527	0.009632709	0.820289339
TMEM139	704.8319547	-0.163598904	0.121394152	-1.347667093	0.17776548	0.820289339
TMEM158	450.7436838	-0.346299321	0.140614187	-2.462762326	0.013787128	0.820289339
TMEM160	4285.704944	-0.186941112	0.137849988	-1.3561199	0.175061022	0.820289339
TMEM164	476.0050095	0.219310403	0.094691437	2.31605318	0.020555365	0.820289339
TMEM167B	932.329084	-0.328141499	0.141173245	-2.324388722	0.020104669	0.820289339
TMEM183A	955.9569734	-0.298091741	0.132468163	-2.250289686	0.024430562	0.820289339
TMEM199	1169.464609	-0.261735666	0.134107533	-1.951685045	0.050975609	0.820289339
TMEM200B	303.1511511	-0.27293842	0.134662538	-2.026832584	0.042679537	0.820289339
TMEM203	1596.549015	-0.235205486	0.180969101	-1.299699701	0.193703913	0.820289339
TMEM207	5.714230982	-0.646977064	0.382350407	-1.692105074	0.090625941	0.820289339
TMEM208	1349.774789	-0.25610983	0.149879055	-1.708776654	0.087492329	0.820289339
TMEM211	9533.809546	0.2532174	0.138331482	1.830511723	0.067173455	0.820289339
TMEM216	43.68454741	-0.32830888	0.179915578	-1.824794077	0.06803211	0.820289339
TMEM218	342.0755204	-0.346125716	0.220103156	-1.572561351	0.115820423	0.820289339
TMEM220	139.3908503	-0.220228711	0.140426332	-1.568286433	0.116814301	0.820289339
TMEM234	550.0900253	-0.295945393	0.128953061	-2.294985398	0.021733961	0.820289339
TMEM237	808.8301957	0.21770295	0.101119665	2.152923974	0.031324654	0.820289339
TMEM250	759.2174953	-0.178808776	0.128371333	-1.392902696	0.163649217	0.820289339
TMEM258	2962.391962	-0.268762568	0.158823508	-1.692208993	0.090606133	0.820289339
TMEM26	78.91229216	-0.245122609	0.108917226	-2.250540317	0.024414667	0.820289339
TMEM35A	25.01156089	-0.426171469	0.274625956	-1.551825164	0.120704063	0.820289339
TMEM35B	452.5254915	-0.326236999	0.159749706	-2.042175892	0.041134087	0.820289339
TMEM39A	648.079142	-0.090032184	0.066922227	-1.345325581	0.178520116	0.820289339
TMEM39B	1148.579118	-0.123189169	0.097227965	-1.267013759	0.20515037	0.820289339
TMEM40	1470.770428	-0.143310838	0.076890152	-1.863838654	0.062344366	0.820289339
TMEM45B	2.72439527	0.675270434	0.485049759	1.392167343	0.163871729	0.820289339
TMEM47	79.4672473	0.250991202	0.135667194	1.850050805	0.064306227	0.820289339
TMEM50A	1956.900027	-0.243708362	0.146282018	-1.666017222	0.095709984	0.820289339
TMEM52	183.6865727	-0.240178496	0.110305469	-2.177394265	0.029451163	0.820289339
TMEM53	1142.392747	-0.177808411	0.117094717	-1.518500708	0.128888221	0.820289339
TMEM59L	216.1131163	-0.188921436	0.119213947	-1.584725959	0.113028611	0.820289339
TMEM60	922.6568026	-0.169846561	0.108631967	-1.563504423	0.117933996	0.820289339
TMEM61	115.0796381	-0.274575234	0.206800954	-1.32772712	0.184268271	0.820289339
TMEM63A	2355.038116	0.14788612	0.093082679	1.588760891	0.112114386	0.820289339
TMEM82	3.461891682	0.558956036	0.436552864	1.280385681	0.200409527	0.820289339
TMEM8B	415.9366989	-0.155532207	0.08657583	-1.796485312	0.072417367	0.820289339
TMEM97	1944.701716	-0.166143953	0.10129885	-1.640136627	0.100976762	0.820289339
TMF1	2587.824833	0.237070526	0.180161459	1.315878141	0.188214947	0.820289339
TMOD4	18.68838953	-0.878036341	0.501183221	-1.75192685	0.079786387	0.820289339
TMPO	4183.810761	0.109163863	0.081506061	1.339334312	0.180461864	0.820289339
TMPRSS12	50.65662943	-0.260574949	0.136651199	-1.906861785	0.056538488	0.820289339
TMPRSS9	44.31415164	-0.190927072	0.149036457	-1.281076298	0.200166868	0.820289339
TMSB4X	13937.81673	-0.190431286	0.14975592	-1.271611068	0.203511342	0.820289339
TMTC3	4757.54341	0.11618691	0.08111211	1.432423719	0.152022595	0.820289339
TMUB1	1971.784112	-0.131559887	0.096888167	-1.357852982	0.174510339	0.820289339
TMUB2	917.7551386	-0.126697338	0.079970656	-1.584297842	0.113125957	0.820289339
TMX1	3270.59306	0.104140228	0.069658223	1.495017005	0.134910004	0.820289339
TMX2	1868.225847	-0.181594103	0.093891656	-1.934081378	0.053103123	0.820289339
TNFAIP1	3631.076851	0.085550477	0.064136214	1.333887244	0.182240813	0.820289339
TNFAIP8L1	844.762565	-0.17465906	0.078847521	-2.215149676	0.026749793	0.820289339
TNFRSF18	70.99996712	-0.271011331	0.120034742	-2.257774088	0.023959747	0.820289339
TNFRSF4	735.9573082	0.13693861	0.079041635	1.732487058	0.083186879	0.820289339
TNFSF11	21.1682736	0.484103655	0.228708715	2.116682156	0.034286832	0.820289339
TNMD	56.05154699	-0.353851121	0.204455522	-1.730699754	0.083505329	0.820289339
TNNC2	13.54477359	-0.385353968	0.270474937	-1.424730779	0.154235038	0.820289339
TNS4	441.2485334	-0.165396351	0.111595401	-1.482107227	0.138311766	0.820289339
TOMM20	3356.691796	-0.171525623	0.132262609	-1.296856494	0.194680568	0.820289339
TOMM22	2618.389256	-0.131579814	0.095715214	-1.374701136	0.169224119	0.820289339
TOMM7	1865.492477	-0.283907502	0.197299299	-1.438968629	0.150159411	0.820289339
TOP1	7246.810279	0.222081646	0.17520695	1.267539019	0.204962621	0.820289339
TOP3B	1070.007573	-0.135433556	0.095927793	-1.411828127	0.158000575	0.820289339
TOPORS	886.5606814	0.152522515	0.092186885	1.654492547	0.098027476	0.820289339
TOX	20.10807567	0.395223473	0.197293985	2.003221097	0.045153562	0.820289339
TP53RK	611.6970882	-0.155414878	0.103056708	-1.508052026	0.131541212	0.820289339
TPD52	3294.570601	-0.197159511	0.15155817	-1.300883428	0.193298359	0.820289339
TPI1	17575.29227	-0.202516182	0.107673595	-1.880834218	0.059994474	0.820289339
