GeneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NDUFA13	3834.536695	-0.216796072	0.132764098	-1.632941997	0.102481196	0.812447371
NDUFA4	7405.546656	-0.252095298	0.149135886	-1.690373152	0.090956588	0.812447371
NDUFA6	937.588964	-0.272421192	0.165410872	-1.646936432	0.099571113	0.812447371
NDUFA7	2391.213313	-0.215050457	0.1622606	-1.325339957	0.185058422	0.812447371
NDUFA8	3046.100463	-0.302967664	0.170006744	-1.782092031	0.074734225	0.812447371
NDUFA9	2729.479918	-0.15930661	0.109175852	-1.45917442	0.144517107	0.812447371
NDUFAF5	827.5230456	-0.176262867	0.117447396	-1.500781389	0.133412114	0.812447371
NDUFAF7	1055.647798	-0.240418441	0.144962507	-1.658487053	0.097219199	0.812447371
NDUFAF8	115.1396376	-0.559908636	0.292660595	-1.913167153	0.055726657	0.812447371
NDUFB10	4934.14883	-0.295889248	0.145080385	-2.039484849	0.041401662	0.812447371
NDUFB2	860.2294934	-0.274378349	0.191414796	-1.433422886	0.151737022	0.812447371
NDUFB3	3143.00637	-0.212956012	0.127522145	-1.66995318	0.094928627	0.812447371
NDUFB4	5082.274692	-0.356176364	0.192589715	-1.849404906	0.064399368	0.812447371
NDUFB6	4477.546598	-0.35085039	0.165028714	-2.125996022	0.033503591	0.812447371
NDUFB8	6574.541647	-0.270664835	0.176201072	-1.536113442	0.12451056	0.812447371
NDUFB9	3219.416687	-0.210315258	0.158748514	-1.324832931	0.18522657	0.812447371
NDUFC2	3879.42727	-0.312953907	0.180667101	-1.732213028	0.08323564	0.812447371
NDUFS3	3531.726951	-0.193564352	0.130868771	-1.479072123	0.13912104	0.812447371
NDUFS5	4665.903761	-0.220531619	0.136341174	-1.617498308	0.105770761	0.812447371
NDUFS6	1286.02343	-0.440074337	0.18798851	-2.340964018	0.019234021	0.812447371
NDUFS7	2988.327923	-0.176754444	0.130562955	-1.353787098	0.175804311	0.812447371
NDUFS8	4417.587741	-0.274723776	0.16740819	-1.641041431	0.100788815	0.812447371
NDUFV3	1473.949246	-0.193720393	0.142772686	-1.356844912	0.174830494	0.812447371
NEBL	162.4922795	0.436155071	0.26258539	1.661002811	0.096712882	0.812447371
NECAP2	1190.167807	-0.155238992	0.101412248	-1.530771632	0.125825843	0.812447371
NEDD4	243.1553136	0.178456218	0.114245536	1.562041064	0.118278315	0.812447371
NEFM	74.92896715	-0.885447738	0.616635982	-1.435932648	0.151021507	0.812447371
NEK1	466.6417112	0.264903752	0.144133859	1.837900921	0.066077006	0.812447371
NEK10	35.51893494	0.311834441	0.19961322	1.562193329	0.118242452	0.812447371
NEK3	98.6316235	-0.24510592	0.16367274	-1.497536608	0.134253687	0.812447371
NEK6	2297.161944	0.12667617	0.078748184	1.608623372	0.107698721	0.812447371
NEK7	594.0423691	0.21818208	0.108779293	2.005731738	0.044884877	0.812447371
NELFA	801.9296122	0.184349191	0.130743989	1.410001275	0.158539306	0.812447371
NELFB	2184.899033	-0.140556335	0.076013943	-1.849086222	0.064445364	0.812447371
NEMP1	484.2546858	-0.129948874	0.080264697	-1.619004111	0.105446379	0.812447371
NEPRO	509.480867	-0.236546111	0.134954299	-1.752786771	0.079638615	0.812447371
NFATC3	4107.557077	0.204140609	0.117848907	1.732223191	0.083233831	0.812447371
NFE2L2	2966.893967	-0.145938851	0.086751535	-1.682262468	0.092517956	0.812447371
NFE2L3	23.36002828	-0.323899765	0.178025821	-1.819397676	0.068850781	0.812447371
NFKB1	1096.235035	0.215800097	0.145338117	1.484814185	0.137593053	0.812447371
NFKBIA	2739.308662	-0.089750754	0.061904823	-1.449818439	0.147109156	0.812447371
NFKBIE	1285.756525	-0.259418638	0.105594915	-2.456734199	0.014020638	0.812447371
NFU1	1457.597513	-0.1280643	0.099847914	-1.282593637	0.199634481	0.812447371
NFXL1	1669.141472	0.140835522	0.082759927	1.701735703	0.088804924	0.812447371
NFYA	1750.660755	0.149124834	0.081605315	1.827391194	0.067640972	0.812447371
NHLRC1	374.1419724	0.098092779	0.053071871	1.84830074	0.064558849	0.812447371
NHLRC2	1622.088724	0.159688485	0.100722132	1.585435903	0.112867329	0.812447371
NICN1	1191.655407	-0.333311298	0.144733835	-2.30292591	0.021283012	0.812447371
NIF3L1	874.7538541	-0.21866186	0.129612461	-1.687043499	0.091594988	0.812447371
NIFK	2422.932457	-0.152064561	0.096572471	-1.574616027	0.115345101	0.812447371
NIM1K	60.94925618	0.30608862	0.157656352	1.941492469	0.052198572	0.812447371
NINJ1	1542.272126	-0.181804008	0.113494244	-1.601878665	0.109182443	0.812447371
NIP7	1978.418796	-0.303517957	0.148794344	-2.039848751	0.041365392	0.812447371
NIPA1	1605.676332	0.083187892	0.063981126	1.300194243	0.193534403	0.812447371
NISCH	16457.72208	0.14737308	0.092600715	1.59148965	0.111499423	0.812447371
NKAIN3	41.15317319	-0.214058565	0.135611045	-1.578474413	0.114456662	0.812447371
NKIRAS2	768.3223328	-0.129035441	0.081020468	-1.592627684	0.111243739	0.812447371
NKX1-1	1.375901884	-1.2383719	0.654443383	-1.892252153	0.058457393	0.812447371
NKX3-1	25.67924799	0.494414016	0.355500787	1.390753646	0.164300144	0.812447371
NLGN4X	21.09565362	0.507258576	0.304260977	1.667182498	0.095478122	0.812447371
NLK	369.958768	0.206731729	0.135539503	1.525250754	0.127196566	0.812447371
NLN	1132.943058	0.126797696	0.073618763	1.722355704	0.085005103	0.812447371
NMB	271.3249061	-0.310852196	0.158311838	-1.963543599	0.049583044	0.812447371
NNMT	938.4224712	-0.196282496	0.124756863	-1.573320236	0.115644686	0.812447371
NOA1	1696.660807	-0.101990817	0.049946892	-2.041985263	0.041152993	0.812447371
NOB1	1452.058766	-0.165610745	0.093371945	-1.773667067	0.076118237	0.812447371
NOC4L	3145.822613	-0.146937467	0.090831459	-1.617693578	0.105728651	0.812447371
NOL10	914.8065943	0.12652779	0.075021124	1.68656219	0.091687567	0.812447371
NOL7	1322.632462	-0.10564269	0.080962649	-1.304832431	0.191949913	0.812447371
NOL8	1101.240108	0.244434326	0.185556999	1.317300492	0.18773792	0.812447371
NOL9	6389.14781	-0.180068351	0.117285035	-1.53530543	0.124708821	0.812447371
NOP14	1526.781183	0.169727101	0.083642593	2.029194624	0.042438471	0.812447371
NOS1	3125.214876	-0.349132054	0.206167295	-1.693440534	0.090371645	0.812447371
NOX1	224.2897949	0.305600788	0.227739637	1.34188669	0.179632738	0.812447371
NOXO1	21.25377201	0.915166934	0.397033445	2.3050122	0.02116589	0.812447371
NPC2	3628.28734	-0.268650005	0.132660549	-2.025093418	0.042857773	0.812447371
NPDC1	329.2243585	-0.121098255	0.095253904	-1.271320649	0.203614599	0.812447371
NPHP3	449.4845865	0.138468284	0.108355852	1.277903148	0.201283578	0.812447371
NPM3	1254.953985	-0.271298427	0.18172704	-1.492889701	0.135466062	0.812447371
NPNT	916.2152656	-0.244398576	0.142772811	-1.711800544	0.086933432	0.812447371
NPPC	33.58491219	-0.304509121	0.184833519	-1.647477807	0.099459874	0.812447371
NPR3	2293.808472	0.245201925	0.153365449	1.598808122	0.109863244	0.812447371
NPRL2	446.720113	-0.117556042	0.086363364	-1.361179516	0.173456966	0.812447371
NPRL3	2253.922822	-0.187186046	0.107059906	-1.748423404	0.080390738	0.812447371
NPTXR	369.3140199	-0.243447563	0.164249033	-1.482185676	0.138290897	0.812447371
NPVF	1.196595449	-1.8623575	1.242463019	-1.498923889	0.133893378	0.812447371
NPY	11.0849403	-0.70865152	0.371255917	-1.90879522	0.056288514	0.812447371
NPY1R	759.4578588	0.185333984	0.1379363	1.343620098	0.179071267	0.812447371
NR2E1	47.25380174	0.248973578	0.132005805	1.886080526	0.059284104	0.812447371
NR3C1	4910.924522	0.143643122	0.082333649	1.744646609	0.081046402	0.812447371
NR3C2	611.6823704	0.131060272	0.071334209	1.837270985	0.066169901	0.812447371
NRBP1	1673.999627	-0.085917939	0.047738223	-1.799772441	0.071896577	0.812447371
NRDE2	914.7591956	0.13342283	0.098092589	1.360172368	0.173775384	0.812447371
NRIP1	2660.841997	0.362122161	0.17620237	2.055149208	0.039864595	0.812447371
NRN1	5.100328241	0.610407222	0.37660146	1.620830737	0.105053945	0.812447371
NSD2	655.099789	0.180392368	0.131397875	1.372871274	0.169792368	0.812447371
NSG2	165.3735099	0.26124415	0.195647136	1.335282261	0.181783982	0.812447371
NSUN4	800.8005035	-0.153493758	0.065079246	-2.358566945	0.01834565	0.812447371
NSUN7	127.640998	0.20958673	0.152888194	1.370849669	0.170421824	0.812447371
NT5DC2	5235.740555	-0.183861565	0.12825666	-1.433544	0.151702434	0.812447371
NTAN1	242.0024613	-0.210455463	0.124685413	-1.687891613	0.091432037	0.812447371
NTMT1	1795.672599	-0.185161307	0.126271364	-1.466376077	0.14254586	0.812447371
NTN3	159.0023653	-0.437399372	0.315674689	-1.385601658	0.165868572	0.812447371
NUBPL	722.8054138	-0.204602773	0.137415507	-1.488935109	0.136504457	0.812447371
NUCB2	8076.997356	0.156939302	0.099794986	1.572617097	0.115807506	0.812447371
NUDCD3	2998.43818	-0.095009287	0.064077694	-1.482720134	0.138148783	0.812447371
NUDT1	243.2646731	-0.162619094	0.110376502	-1.473312616	0.140666761	0.812447371
NUDT16L1	6973.271564	-0.145007767	0.096516595	-1.502412796	0.132990534	0.812447371
NUDT17	89.00730926	-0.349784545	0.175226668	-1.996183275	0.045913977	0.812447371
NUDT18	534.061222	-0.235730526	0.120362359	-1.958507027	0.050170547	0.812447371
NUDT5	785.4388825	-0.127109637	0.099712649	-1.274759409	0.202394412	0.812447371
NUDT8	1051.451576	-0.306838125	0.180416938	-1.700716845	0.08899617	0.812447371
NUP188	2415.561046	-0.080498009	0.060140954	-1.338489068	0.180737061	0.812447371
NUP42	1700.031038	-0.157413638	0.115068773	-1.367996139	0.171313285	0.812447371
NUP54	1426.645449	-0.119663292	0.071696976	-1.669014501	0.095114506	0.812447371
NUP85	2059.070535	-0.276457456	0.139678521	-1.979241004	0.047788878	0.812447371
NUP88	2664.619108	-0.096606094	0.067658624	-1.42784598	0.153336195	0.812447371
NUP98	7425.356265	0.15179794	0.103991832	1.459710225	0.14436973	0.812447371
NUS1	3497.244281	-0.292653238	0.134610315	-2.174077363	0.029699326	0.812447371
NXPH2	259.48771	0.237370699	0.184099324	1.289362142	0.197272216	0.812447371
NXPH4	46.02371115	-0.326578062	0.156108688	-2.091991589	0.036439268	0.812447371
OARD1	890.4631014	0.228495211	0.156989215	1.455483488	0.145535458	0.812447371
OAZ1	63203.4469	-0.196222659	0.132531537	-1.48057333	0.138720307	0.812447371
OAZ2	4350.134047	-0.216246181	0.115269028	-1.87601287	0.060653513	0.812447371
ODAD2	12.6611044	0.733505373	0.366687986	2.00035289	0.045462172	0.812447371
ODF2	582.8085057	0.219389642	0.169929859	1.291059987	0.196682877	0.812447371
OFD1	1375.865922	0.321850712	0.144514175	2.227122095	0.025939115	0.812447371
OGA	2310.457055	0.107177297	0.063315059	1.692761525	0.090500869	0.812447371
OGFOD1	602.1788444	-0.195603118	0.103242543	-1.894598028	0.058145676	0.812447371
OGFRL1	16321.14272	0.215827507	0.119902381	1.800026858	0.071856397	0.812447371
OGT	1657.45411	0.090417895	0.066038688	1.36916553	0.170947538	0.812447371
OMD	465.2095682	0.266665586	0.139339072	1.913789028	0.055647118	0.812447371
ONECUT1	11.50097574	0.417273621	0.249594737	1.671804571	0.094562865	0.812447371
OPA1	2806.507998	0.103668967	0.071676575	1.446343754	0.148080809	0.812447371
OPA3	288.1209549	-0.329748954	0.182630738	-1.805550131	0.070988638	0.812447371
OPRL1	76.65125331	0.35183714	0.219048521	1.606206414	0.108228565	0.812447371
OPTN	2089.319026	0.092949296	0.0587683	1.58162301	0.113735658	0.812447371
ORAI2	206.3553921	-0.204933651	0.154648874	-1.325154498	0.185119914	0.812447371
ORMDL2	593.438603	-0.163754782	0.089014877	-1.839633864	0.065822009	0.812447371
OS9	851.2168809	-0.320930289	0.145248904	-2.209519528	0.027138526	0.812447371
OSBPL11	3945.252444	0.091174078	0.060773439	1.500229031	0.133555086	0.812447371
OSBPL2	6504.567197	0.13983297	0.06551526	2.134357239	0.032813549	0.812447371
OSBPL3	2644.803507	0.208604575	0.128050616	1.629079044	0.103296287	0.812447371
OSBPL8	5647.603285	0.191896434	0.08933075	2.148156519	0.031701324	0.812447371
OSGIN1	414.128304	-0.192393295	0.127038234	-1.514451904	0.129911263	0.812447371
OST4	1706.914908	-0.2662493	0.208969514	-1.274105944	0.202625872	0.812447371
OSTC	5757.454967	-0.206726784	0.148268599	-1.394272188	0.163235426	0.812447371
OSTF1	2817.588387	0.117094781	0.06648864	1.761124618	0.078217313	0.812447371
OTOA	131.7171137	-0.549044279	0.289307134	-1.89779032	0.057723709	0.812447371
OTUD7B	1299.545856	-0.127248175	0.065105016	-1.95450647	0.05064135	0.812447371
OXCT1	12138.10421	0.17045835	0.07586486	2.246868319	0.024648444	0.812447371
OXR1	6435.231795	0.168506611	0.130011162	1.296093422	0.194943301	0.812447371
OXSR1	1696.477058	0.165948478	0.120908299	1.372515201	0.16990311	0.812447371
P2RX5	91.94642085	0.197653257	0.123234063	1.60388493	0.108739419	0.812447371
P2RX7	286.288635	-0.14994903	0.112184082	-1.336633754	0.181342216	0.812447371
P3H1	3004.380747	-0.097674765	0.076054407	-1.284274891	0.199045789	0.812447371
P3H2	146.9575846	-0.237450147	0.173714507	-1.366898775	0.171657036	0.812447371
P3H4	500.5380308	-0.157451182	0.085985187	-1.831143099	0.067079187	0.812447371
P4HTM	182.7262099	-0.24983198	0.183104812	-1.364420615	0.172435223	0.812447371
PABPC4	443.7578594	-0.097752216	0.070911992	-1.378500487	0.168048817	0.812447371
PACSIN2	2800.015745	0.178084879	0.096185266	1.851477748	0.064100853	0.812447371
PAFAH1B2	4420.364485	-0.097937562	0.049917316	-1.961995738	0.04976298	0.812447371
PAFAH2	121.9361446	-0.21123741	0.115952799	-1.82175344	0.068492405	0.812447371
PAIP1	2480.93218	0.101225815	0.059839176	1.691631162	0.090716321	0.812447371
PALB2	71.73358061	0.472154585	0.207365076	2.276924319	0.022790745	0.812447371
PALMD	6215.085768	0.223772259	0.123291446	1.814986086	0.069526048	0.812447371
PALS1	1705.347589	0.203720424	0.119802799	1.700464641	0.089043562	0.812447371
PAM16	658.1418078	-0.293060304	0.155988121	-1.878734758	0.060280719	0.812447371
PAN3	3328.407855	0.187269139	0.096508239	1.940447173	0.052325368	0.812447371
PANK1	961.3650646	0.126375939	0.092126297	1.371768363	0.170135559	0.812447371
PANK3	13609.04917	0.20674491	0.099308231	2.081850707	0.037356108	0.812447371
PANX3	143.9542888	-0.378300592	0.225462829	-1.677884527	0.093369644	0.812447371
PAPSS1	2324.103735	-0.087457711	0.059584596	-1.467790612	0.142161108	0.812447371
PARK7	5147.567732	-0.106779617	0.053907486	-1.980793842	0.047614398	0.812447371
PARP16	804.5741995	-0.130255568	0.090876344	-1.433327557	0.15176425	0.812447371
PARP8	132.6270403	0.296700213	0.137260925	2.161578129	0.030650709	0.812447371
PARS2	1877.712205	-0.205824855	0.107030478	-1.923049012	0.054473895	0.812447371
PARVA	2739.432828	0.157206847	0.092837502	1.693354978	0.090387919	0.812447371
PASD1	214.4563984	0.165498794	0.12436815	1.330716855	0.183282195	0.812447371
PATJ	2638.273841	0.212256609	0.145323871	1.460576346	0.144131742	0.812447371
PATL2	51.65406409	-0.226874861	0.145772237	-1.556365371	0.119621235	0.812447371
PAX3	103.9624141	0.167407627	0.130591097	1.281922208	0.199869937	0.812447371
PAXBP1	1145.364464	0.189707928	0.104882222	1.808771055	0.070486579	0.812447371
PAXX	1559.938848	-0.247948483	0.141031649	-1.758105256	0.078729602	0.812447371
PBDC1	1007.771776	-0.231314201	0.158524978	-1.459165642	0.144519523	0.812447371
PBLD	584.8014563	-0.215904563	0.142342241	-1.51679896	0.12931745	0.812447371
PCBD1	513.8200544	-0.200033877	0.149894544	-1.334497379	0.182040905	0.812447371
PCBP4	96.8264022	-0.18700722	0.131773859	-1.419152636	0.155854521	0.812447371
PCDH15	4.43587539	0.710383533	0.400798105	1.772422385	0.076324469	0.812447371
PCDH19	181.3335264	-0.198083052	0.14777735	-1.340415507	0.180110297	0.812447371
PCDH20	178.7231035	-0.302375302	0.212379417	-1.423750505	0.154518708	0.812447371
PCF11	603.3599528	0.318475558	0.184510282	1.726058599	0.084336871	0.812447371
PCGF3	1294.967188	0.303504139	0.141542405	2.144262977	0.032011821	0.812447371
PCGF5	3427.304704	0.149586393	0.093682979	1.596729672	0.110325979	0.812447371
PCK1	30.0654872	-0.420628172	0.223868936	-1.878903698	0.060257644	0.812447371
PCLO	53.38080648	0.240441871	0.169478721	1.418714219	0.15598235	0.812447371
PCMTD2	2648.725119	0.138275505	0.087796152	1.574960879	0.115265475	0.812447371
PCNA	3761.943042	-0.144750995	0.113303811	-1.27754745	0.20140904	0.812447371
PCNX2	173.7120238	-0.191489564	0.133747253	-1.431727085	0.152221942	0.812447371
PCNX4	386.9728164	0.276967316	0.151239552	1.831315373	0.067053484	0.812447371
PCP4	91.16566634	-0.334981344	0.196664893	-1.703310333	0.088510008	0.812447371
PCYOX1L	3634.233788	-0.160054463	0.098959688	-1.617370332	0.105798366	0.812447371
PDCD1LG2	1531.462337	0.190729491	0.107107914	1.780722669	0.074957768	0.812447371
PDCD2L	1207.450909	-0.220426967	0.170602928	-1.292046794	0.19634094	0.812447371
PDCL	1530.453181	-0.071371194	0.052794773	-1.351860992	0.176419788	0.812447371
PDCL2	7.578558352	0.513001214	0.338457467	1.515703636	0.129594308	0.812447371
PDE4C	18.45954298	-0.323547931	0.204338422	-1.583392528	0.113332025	0.812447371
PDE6G	0.988079322	2.051915877	1.151018965	1.782695106	0.074635948	0.812447371
PDE8B	2967.111573	0.174043923	0.116903173	1.488786997	0.136543467	0.812447371
PDE9A	216.5799281	0.263516067	0.164438715	1.602518403	0.109041021	0.812447371
PDF	721.6474262	-0.21019238	0.120316741	-1.746991969	0.080638731	0.812447371
PDGFC	888.092641	-0.097707005	0.06780785	-1.440939438	0.149601793	0.812447371
PDIA3	16723.97248	-0.067788071	0.047195037	-1.436338983	0.150905906	0.812447371
PDLIM1	3196.430418	-0.129119105	0.099365477	-1.299436269	0.193794251	0.812447371
PDLIM7	2027.644037	-0.129560666	0.084658949	-1.530383589	0.125921809	0.812447371
PDPK1	5036.442747	0.106259875	0.071293212	1.490462734	0.136102608	0.812447371
PDRG1	488.7390072	-0.257423509	0.147051143	-1.750571293	0.080019784	0.812447371
PDS5A	2582.41478	0.172197112	0.132353584	1.301038523	0.193245269	0.812447371
PDSS1	322.8208664	-0.165310455	0.100260644	-1.648807036	0.099187173	0.812447371
PDX1	1.455357125	-1.208866217	0.606340503	-1.993708505	0.046183919	0.812447371
PDZD8	4590.153897	0.231644123	0.134193025	1.726200923	0.084311272	0.812447371
PDZK1	40.37067648	0.472941752	0.201058246	2.352262401	0.018659607	0.812447371
PDZRN3	260.8517999	0.317676407	0.240651013	1.32007093	0.186811337	0.812447371
PEAK1	3053.461372	0.248342262	0.192812945	1.287995795	0.197747427	0.812447371
PEAR1	238.2780435	-0.287409324	0.151979344	-1.891107809	0.058609954	0.812447371
PEBP1	7147.641342	-0.207992425	0.113268091	-1.836284373	0.06631561	0.812447371
PELI2	2188.597273	0.170511575	0.094136489	1.81132286	0.070090889	0.812447371
PER3	283.2938405	0.174071568	0.128826007	1.35121449	0.176626734	0.812447371
PEX11A	675.0926029	-0.150357058	0.112139415	-1.340804722	0.179983863	0.812447371
PEX16	856.4256505	-0.123804517	0.096135891	-1.287807458	0.197812995	0.812447371
PFDN1	2924.918965	-0.261224472	0.166876843	-1.565372808	0.11749552	0.812447371
PFKL	1573.002432	-0.237687778	0.104425205	-2.276153326	0.022836834	0.812447371
PGAM1	27850.2714	-0.202759345	0.092266683	-2.197535875	0.027982197	0.812447371
PGAP3	1085.475922	-0.181381961	0.082906277	-2.18779526	0.028684519	0.812447371
PGAP4	44.41435719	0.27874629	0.216659236	1.286565462	0.198245788	0.812447371
PGBD5	2834.552636	0.162025852	0.107849111	1.502338311	0.133009759	0.812447371
PGM1	1884.864456	-0.201254283	0.099566071	-2.021313897	0.043247281	0.812447371
